factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness,monotonicity_score,top_bottom_spread
ga_g007_0004,-0.10654573075202863,0.042283062536348004,-2.519820570244603,-0.13326312568999382,0.05857738264006903,-2.274992833135516,0.018018018018018018,delay[20](ts_mean[3](ts_min[3](vwap))),delay[20](ts_mean[3](ts_min[3](vwap))),4,4,0.9306632761178216,crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,7,1.113076065764587,1.0,-0.04240697220668549
ga_g007_0005,-0.1284650861222206,0.04603037340637561,-2.7908764716739634,-0.14603321678196077,0.0638550665503711,-2.286948000700378,0.0045045045045045045,rank(ts_min[10](ts_min[20](open))),rank(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,7,1.0792656717957687,0.5,-0.04515542181825037
ga_g007_0006,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[10](ts_min[20](open)),ts_min[10](ts_min[20](open)),3,3,0.912548376663209,crossover,ts_min[10](open)|ts_min[20](open),,1,7,1.0787472033044885,0.5,-0.04515542181825037
ga_g007_0007,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[20](ts_min[10](open)),ts_min[20](ts_min[10](open)),3,3,0.912548376663209,crossover,ts_min[20](open)|ts_min[10](open),,6,7,1.0787472033044885,0.5,-0.04515542181825037
ga_g007_0017,-0.11584613082208584,0.04244042112231829,-2.729617844464918,-0.1460342724870397,0.06412921255242734,-2.2771879877310637,0.0,ts_min[30](vwap),ts_min[30](vwap),2,2,0.9095303420662272,crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,7,1.077019894871468,0.5,-0.04537726097213436
ga_g007_0019,-0.12853793723404144,0.046168989705126284,-2.7840751563980937,-0.14607276446060788,0.06409446730193973,-2.279022989183767,0.0045045045045045045,rank(zscore_cs(ts_min[30](vwap))),rank(zscore_cs(ts_min[30](vwap))),4,4,0.9095303420662272,crossover,rank(zscore_cs(open))|ts_min[30](vwap),,6,7,1.0761462130048522,0.5,-0.04537726097213436
ga_g007_0009,-0.1298850304498724,0.046611369622350796,-2.7865525407687386,-0.14829952803590138,0.06558740602689482,-2.2610976255882047,0.0,rank(ts_min[10](ts_min[20](low))),rank(ts_min[10](ts_min[20](low))),4,4,0.912548376663209,crossover,rank(ts_min[10](ts_min[20](open)))|low,,5,7,1.0703048530406716,0.5,-0.04638876585500283
ga_g007_0071,0.16553946053295165,0.08159471837606046,2.0288011752182262,0.17883660501387658,0.11090610116378152,1.6125046605847058,0.8243243243243243,"covariance[30](returns,log_abs(close))","covariance[30](returns,log_abs(close))",4,3,0.9065123074692455,random_inject,,,7,7,1.0702672041290908,1.0,0.05678344120064242
ga_g007_0052,-0.10143441822152544,0.04165610959496861,-2.435043003482425,-0.13256457999934135,0.06253410142110868,-2.1198766271005143,0.0,ts_min[10](open),ts_min[10](open),2,2,0.9702033213994936,random_init,,,0,7,1.0507127352668968,1.0,-0.03891322115334282
ga_g007_0013,-0.10834734447295322,0.04101346320620347,-2.6417506838721483,-0.13846974933151696,0.06215688750602204,-2.2277458683577325,0.0,ts_min[10](ts_min[10](open)),ts_min[10](ts_min[10](open)),3,3,0.9428112557299159,crossover+mutate,low|ts_min[20](ts_min[10](open)),ts_min,7,7,1.0476567996643642,0.5,-0.0414099871121026
ga_g007_0047,-0.10185064160696418,0.04046280669224708,-2.517142282828328,-0.12991083261053318,0.058610805809549,-2.216499684932976,0.013513513513513514,zscore_cs(ts_mean[30](ts_min[3](vwap))),zscore_cs(ts_mean[30](ts_min[3](vwap))),4,4,0.9034942728722632,crossover+mutate,ts_min[20](open)|zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs,5,7,1.0353798696735663,0.5,-0.04035652248591742
ga_g007_0065,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,rank(volume),rank(volume),2,2,0.9979032132142179,random_inject,,,2,7,1.03514300009921,1.0,0.05272341290185362
ga_g007_0054,-0.0973369908356496,0.04155009909926705,-2.3426416048515906,-0.12827891907624503,0.06216461820400403,-2.063535863041504,0.0045045045045045045,ts_min[10](high),ts_min[10](high),2,2,0.9702033213994936,crossover,ts_min[10](open)|high,,5,7,0.974842200345641,0.5,-0.03741688363919861
ga_g007_0044,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,7,0.9156141497377664,0.5,-0.035604301403500724
ga_g007_0011,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs(ts_mean[3](ts_min[3](vwap))),4,4,0.9855277099296239,crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,7,0.9136141497377664,0.5,-0.035604301403500724
ga_g007_0070,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,open,open,1,1,0.9979032132142179,random_init,,,0,7,0.8861175964561915,0.5,-0.03412999309410818
ga_g007_0040,-0.09598782177800988,0.0445005468230354,-2.1570031972803188,-0.1194947887780222,0.06443343585282929,-1.8545462801480446,0.018018018018018018,rank(rank(zscore_cs(open))),rank(rank(zscore_cs(open))),4,4,0.9979032132142179,crossover,"rank(covariance[3](amount,scale(open)))|rank(zscore_cs(open))",,7,7,0.8827113834614347,0.5,-0.03412999309410818
ga_g007_0068,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,7,0.868231920223135,0.5,-0.03344351589410963
ga_g007_0045,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,7,0.8660525694678803,0.5,-0.03333910643683144
ga_g007_0058,0.10622157155879695,0.08153633926088871,1.302751294964615,0.1316674076557013,0.10911739555602201,1.2066582691492291,0.8108108108108109,delay[20](volume),delay[20](volume),2,2,0.942913864444965,random_inject,,,1,7,0.859100912995826,1.0,0.03983618011380072
ga_g007_0049,0.11369151186431332,0.07940401513175321,1.4318106165748379,0.13176011653696149,0.10917793316215252,1.2068383483800669,0.8333333333333334,delay[20](zscore_cs(rank(volume))),delay[20](zscore_cs(rank(volume))),4,4,0.942913864444965,crossover,delay[20](volume)|zscore_cs(rank(volume)),,7,7,0.8584727240460865,1.0,0.03983618011380072
ga_g007_0062,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,7,0.847878214604044,0.5,-0.032277947602253984
ga_g007_0038,0.09971860480698229,0.06981933124628925,1.4282377534557398,0.115872205625301,0.09390120689305621,1.2339799397601725,0.8063063063063063,"covariance[30](volume,rank(demean(high)))","covariance[30](volume,rank(demean(high)))",5,4,0.9095303420662272,crossover+mutate,"zscore_cs(ts_mean[3](ts_min[3](vwap)))|covariance[30](amount,rank(demean(high)))",covariance,6,7,0.8444669776560565,1.0,0.038236476974744554
ga_g007_0048,0.09917126679973141,0.06965621692838746,1.4237245600301256,0.1128377484915012,0.09480305861993689,1.1902332069671395,0.8063063063063063,"covariance[30](volume,rank(demean(close)))","covariance[30](volume,rank(demean(close)))",5,4,0.9095303420662272,crossover,"covariance[30](volume,rank(demean(high)))|close",,7,7,0.824290330625083,1.0,0.03805687971552406
ga_g007_0026,0.09561558239287658,0.06887644048597656,1.3882189863215157,0.10990019585225091,0.09409117861703088,1.1680180593715992,0.8018018018018018,"covariance[30](volume,rank(vwap))","covariance[30](volume,rank(vwap))",4,3,0.9095303420662272,crossover,"covariance[30](volume,rank(demean(high)))|vwap",,7,7,0.8136578298605307,1.0,0.03651248798076856
ga_g007_0033,0.09363803205468185,0.06245351281262149,1.499323702345181,0.10960509738323376,0.09165159411846026,1.1958886087847909,0.6891891891891891,"covariance[60](volume,rank(demean(high)))","covariance[60](volume,rank(demean(high)))",5,4,0.8194778108653705,mutate,"covariance[30](volume,rank(demean(high)))",covariance,7,7,0.8011962964215967,1.0,0.037340051561302434
ga_g007_0060,0.0957751482472207,0.07281444024526709,1.3153317930428785,0.10655412235974368,0.09537371334107003,1.1172273640923565,0.6621621621621622,"covariance[60](volume,ts_rank[3](log_abs(low)))","covariance[60](volume,ts_rank[3](log_abs(low)))",5,4,0.8135041991501321,mutate,"covariance[30](volume,ts_rank[3](log_abs(low)))",covariance,7,7,0.7640381643371464,1.0,0.03482837634550533
ga_g007_0025,0.10477551945591071,0.07773056867160347,1.3479319815421253,0.108936689532828,0.09354037171499834,1.1645954312084585,0.8018018018018018,"covariance[30](volume,ts_rank[3](log_abs(low)))","covariance[30](volume,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,7,0.7633449717886593,0.5,0.03574554102845166
ga_g007_0046,0.09654939493751451,0.07456898631240842,1.294766091267738,0.10709180619983642,0.10455468689903352,1.024265954746275,0.7927927927927928,"covariance[30](amount,rank(demean(high)))","covariance[30](amount,rank(demean(high)))",5,4,0.9095303420662272,crossover,"covariance[30](amount,rank(amount))|demean(high)",,4,7,0.7511550789013504,1.0,0.03452046188687044
ga_g007_0022,0.09538450939533535,0.07106295455980752,1.3422536395536229,0.09147687668092605,0.09318068721815319,0.981714982062343,0.7882882882882883,"rank(covariance[30](close,scale(volume)))","rank(covariance[30](close,scale(volume)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|close",,4,7,0.6667218487465312,0.5,0.030953871348071288
ga_g007_0029,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,7,0.6515174378040276,1.0,0.02761888274256584
ga_g007_0020,0.03585556744340976,0.03739358960379382,0.9588693629929549,0.06434078897294922,0.059361908167948535,1.083873328177293,0.7882882882882883,"safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](close)))","safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](close)))",7,4,0.9611068357479843,crossover,"safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))|close",,7,7,0.6256260324798205,0.0,0.017123352089333216
ga_g007_0067,0.09226792289115691,0.07111112027321814,1.2975174984819757,0.06740254331981747,0.09752785534025857,0.6911106891939861,0.9054054054054054,abs(ts_std[3](amount)),abs(ts_std[3](amount)),3,3,0.9916998472022396,random_inject,,,7,7,0.6039465778033988,1.0,0.02940319668811603
ga_g007_0037,0.033028486675099666,0.0372578896892547,0.8864830228059104,0.05949402389952868,0.06053146643076456,0.9828611036142252,0.7747747747747747,"safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))","safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))",7,4,0.9674462698386145,crossover,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))|ts_mean[3](ts_min[3](vwap))",,6,7,0.5766978335660948,0.0,0.01613452697668019
ga_g007_0008,0.09876204586329188,0.07848766103785487,1.2583130208920177,0.07096842621218556,0.1103233839843357,0.6432763721448396,0.9144144144144144,"add(amount,open)","add(amount,open)",3,2,0.9979032132142179,random_inject,,,6,7,0.5371158816863926,0.5,0.029061888572953054
ga_g007_0042,0.09887573275351168,0.07852983740214843,1.2590849035784024,0.07106260609143265,0.11034062358236682,0.6440294044412935,0.9144144144144144,"min(ts_max[30](abs(volume)),amount)","min(ts_max[30](abs(volume)),amount)",5,4,0.9979032132142179,random_inject,,,6,7,0.5335206475799639,0.5,0.029085615586154898
ga_g007_0030,0.0584233528081186,0.06394297178297012,0.9136790358511057,0.052614772663871566,0.08839607845858413,0.5952161405952296,0.7342342342342343,"covariance[20](log_abs(volume),rank(low))","covariance[20](log_abs(volume),rank(low))",5,3,0.9397753761390123,crossover,"covariance[20](log_abs(amount),rank(low))|volume",,7,7,0.5162154954535507,1.0,0.020438664290444913
ga_g007_0055,0.07033844732504112,0.09288872390588417,0.7572334333746341,0.06632764924322003,0.1119087856393315,0.5926938520893795,0.6936936936936937,zscore_cs(ts_mean[30](ts_min[3](amount))),zscore_cs(ts_mean[30](ts_min[3](amount))),4,4,0.9034942728722632,crossover+mutate,demean(ts_min[3](demean(high)))|zscore_cs(ts_mean[30](ts_min[3](vwap))),zscore_cs,7,7,0.4642782394078287,0.5,0.021916387803185278
ga_g007_0053,0.053164409329318145,0.08896779082738608,0.5975691745843943,0.05163596694824426,0.11028981496559918,0.46818436466096336,0.6711711711711712,delay[20](ts_mean[3](amount)),delay[20](ts_mean[3](amount)),3,3,0.9367818784086727,crossover+mutate,delay[20](rank(zscore_cs(open)))|ts_mean[3](returns),delay,7,7,0.3995402118646558,0.5,0.015450608771021251
ga_g007_0066,0.08307404078988327,0.08259635066018717,1.005783428999925,0.04047360871994158,0.12162136286094298,0.33278371305719945,0.8468468468468469,ts_mean[3](returns),ts_mean[3](returns),2,2,0.9886104326295715,crossover+mutate,ts_mean[3](ts_min[3](vwap))|rank(zscore_cs(open)),ts_mean,6,7,0.3350946895495169,0.0,0.02055823320948652
ga_g007_0073,-0.01497230012061653,0.07468074812111998,-0.20048406714316658,-0.02972572555835838,0.09327155565955209,-0.3187008659623886,0.38288288288288286,"covariance[30](returns,delay[10](high))","covariance[30](returns,delay[10](high))",4,3,0.8793990698296918,random_inject,,,7,7,0.267903738532363,0.5,-9.005400986569767e-06
ga_g007_0057,0.06537193320564724,0.09543971753341189,0.6849552250902419,0.0244814264444767,0.1366410274842406,0.17916600083602452,0.8063063063063063,returns,returns,1,1,0.9947937230233881,random_init,,,0,7,0.25216016318753415,0.0,0.013106082271903102
ga_g007_0059,0.03783167916793851,0.10220397897336242,0.37015857452867507,0.024491226020420996,0.1367510033296726,0.17909357462905592,0.7027027027027027,rank(returns),rank(returns),2,2,0.9947937230233881,random_init,,,0,7,0.22934554879512514,0.0,0.013069380747171885
ga_g007_0077,0.005736914938710475,0.0457324656669611,0.12544512645542846,0.004933032248565615,0.08063026063935932,0.06118090415991506,0.536036036036036,"safe_div(amount,returns)","safe_div(amount,returns)",3,2,0.9707721305807431,random_inject,,,7,7,0.12950547002614093,0.0,0.001321395286775301
ga_g007_0010,0.0009641876964394426,0.06236983987995136,0.015459197879861457,-0.007276958982957506,0.0758892932821683,-0.09588913887892764,0.4144144144144144,"covariance[30](ts_min[10](open),ts_rank[3](log_abs(low)))","covariance[30](ts_min[10](open),ts_rank[3](log_abs(low)))",6,4,0.8824081819297127,crossover,"covariance[30](volume,ts_rank[3](log_abs(low)))|ts_min[10](open)",,7,7,0.10714692484459691,0.0,0.0034096343790723377
ga_g008_0000,0.08119638900423477,0.033336608617699666,2.4356523465054734,0.1232078528125704,0.056372838551258526,2.1855889463600513,0.9414414414414415,"safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))","safe_div(zscore_cs(log_abs(close)),log_abs(delta[10](low)))",7,4,0.9685102776011867,crossover,"safe_div(zscore_cs(log_abs(close)),zscore_cs(low))|log_abs(delta[10](low))",,3,8,1.1994593603288748,0.5,0.035735621625443
ga_g008_0001,-0.11909019863731579,0.04618906934720483,-2.578319942800983,-0.13292226412712238,0.05773262697927025,-2.302376854856268,0.018018018018018018,rank(delay[20](ts_mean[3](low))),rank(delay[20](ts_mean[3](low))),4,4,0.9367818784086727,crossover,rank(volume)|delay[20](ts_mean[3](low)),,6,8,1.1209397560729129,1.0,-0.042167992538487784
ga_g008_0002,-0.10578669323591246,0.041692474836103915,-2.5373090384240196,-0.1328672835022961,0.05774970767983909,-2.300743827811291,0.018018018018018018,delay[20](ts_mean[3](low)),delay[20](ts_mean[3](low)),3,3,0.9367818784086727,mutate,delay[20](ts_mean[3](log_abs(returns))),delay,5,8,1.120139480927146,1.0,-0.042167992538487784
ga_g008_0042,-0.10266505018006462,0.041446763031388875,-2.4770342162140215,-0.12961687398079058,0.05693572878404226,-2.2765472006589844,0.02702702702702703,delay[20](vwap),delay[20](vwap),2,2,0.942913864444965,crossover,delay[20](volume)|vwap,,8,8,1.1110976777995643,1.0,-0.040675690997041256
ga_g008_0003,-0.11643252531870704,0.0460135627168453,-2.5303957886330277,-0.13040510145368892,0.05718894180638009,-2.280250295506267,0.018018018018018018,delay[20](rank(zscore_cs(open))),delay[20](rank(zscore_cs(open))),4,4,0.942913864444965,crossover,delay[20](volume)|rank(zscore_cs(open)),,3,8,1.1096401655157273,1.0,-0.04094813007339658
ga_g008_0004,-0.10654573075202863,0.042283062536348004,-2.519820570244603,-0.13326312568999382,0.05857738264006903,-2.274992833135516,0.018018018018018018,delay[20](ts_mean[3](ts_min[3](vwap))),delay[20](ts_mean[3](ts_min[3](vwap))),4,4,0.9306632761178216,crossover,delay[20](ts_mean[3](log_abs(volume)))|ts_min[3](vwap),,3,8,1.1082256398051908,1.0,-0.04240697220668549
ga_g008_0005,-0.1284650861222206,0.04603037340637561,-2.7908764716739634,-0.14603321678196077,0.0638550665503711,-2.286948000700378,0.0045045045045045045,rank(ts_min[10](ts_min[20](open))),rank(ts_min[10](ts_min[20](open))),4,4,0.912548376663209,crossover,rank(amount)|ts_min[10](ts_min[20](open)),,2,8,1.0749096826325817,0.5,-0.04515542181825037
ga_g008_0006,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[10](ts_min[20](open)),ts_min[10](ts_min[20](open)),3,3,0.912548376663209,crossover,ts_min[10](open)|ts_min[20](open),,1,8,1.073736833703979,0.5,-0.04515542181825037
ga_g008_0007,-0.11608873050068719,0.042161885760469815,-2.7534046071897897,-0.14600277293575734,0.0638871941250683,-2.285321415899657,0.0,ts_min[20](ts_min[10](open)),ts_min[20](ts_min[10](open)),3,3,0.912548376663209,crossover,ts_min[20](open)|ts_min[10](open),,6,8,1.073736833703979,0.5,-0.04515542181825037
ga_g008_0024,-0.11584613082208584,0.04244042112231829,-2.729617844464918,-0.1460342724870397,0.06412921255242734,-2.2771879877310637,0.0,ts_min[30](vwap),ts_min[30](vwap),2,2,0.9095303420662272,crossover+mutate,"close|covariance[30](amount,ts_rank[3](log_abs(low)))",ts_min,3,8,1.072061939788232,0.5,-0.04537726097213436
ga_g008_0030,-0.12853793723404144,0.046168989705126284,-2.7840751563980937,-0.14607276446060788,0.06409446730193973,-2.279022989183767,0.0045045045045045045,rank(zscore_cs(ts_min[30](vwap))),rank(zscore_cs(ts_min[30](vwap))),4,4,0.9095303420662272,crossover,rank(zscore_cs(open))|ts_min[30](vwap),,6,8,1.0717864695361699,0.5,-0.04537726097213436
ga_g008_0054,0.16553946053295165,0.08159471837606046,2.0288011752182262,0.17883660501387658,0.11090610116378152,1.6125046605847058,0.8243243243243243,"covariance[30](returns,log_abs(close))","covariance[30](returns,log_abs(close))",4,3,0.9065123074692455,random_inject,,,7,8,1.0712665220037028,1.0,0.05678344120064242
ga_g008_0063,-0.10914813734825048,0.041122117558104535,-2.6542440863855528,-0.13916267742658353,0.062360614761976345,-2.2315796269448636,0.0,ts_min[20](open),ts_min[20](open),2,2,0.9397753761390123,random_init,,,0,8,1.0469558193087494,0.5,-0.04179265955073401
ga_g008_0059,-0.10143441822152544,0.04165610959496861,-2.435043003482425,-0.13256457999934135,0.06253410142110868,-2.1198766271005143,0.0,ts_min[10](open),ts_min[10](open),2,2,0.9702033213994936,random_init,,,0,8,1.0456641718807824,1.0,-0.03891322115334282
ga_g008_0067,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,rank(volume),rank(volume),2,2,0.9979032132142179,random_inject,,,2,8,1.034985004690387,1.0,0.05272341290185362
ga_g008_0021,-0.10185064160696418,0.04046280669224708,-2.517142282828328,-0.12991083261053318,0.058610805809549,-2.216499684932976,0.013513513513513514,zscore_cs(ts_mean[30](ts_min[3](vwap))),zscore_cs(ts_mean[30](ts_min[3](vwap))),4,4,0.9034942728722632,crossover+mutate,ts_min[20](open)|zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs,5,8,1.0304240100072126,0.5,-0.04035652248591742
ga_g008_0052,-0.0934866624692307,0.042648876685320254,-2.1920076150893983,-0.12519305012651,0.06343487088347889,-1.9735682974191335,0.0045045045045045045,ts_mean[3](ts_min[3](open)),ts_mean[3](ts_min[3](open)),3,3,0.9855277099296239,crossover,ts_mean[3](ts_min[3](vwap))|open,,8,8,0.9787441582465881,1.0,-0.0362255076383987
ga_g008_0051,-0.10789991193571058,0.04349985999725833,-2.480465728912948,-0.12833026655401547,0.06217118704663785,-2.0641437400535434,0.009009009009009009,rank(ts_min[10](high)),rank(ts_min[10](high)),3,3,0.9702033213994936,crossover,rank(volume)|ts_min[10](high),,8,8,0.9710422160996742,0.5,-0.03741688363919861
ga_g008_0039,-0.0973369908356496,0.04155009909926705,-2.3426416048515906,-0.12827891907624503,0.06216461820400403,-2.063535863041504,0.0045045045045045045,ts_min[10](high),ts_min[10](high),2,2,0.9702033213994936,crossover,ts_min[10](open)|high,,5,8,0.9697692200856045,0.5,-0.03741688363919861
ga_g008_0012,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,8,0.910455592916018,0.5,-0.035604301403500724
ga_g008_0065,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,zscore_cs(ts_mean[3](ts_min[3](vwap))),zscore_cs(ts_mean[3](ts_min[3](vwap))),4,4,0.9855277099296239,crossover,zscore_cs(open)|ts_mean[3](ts_min[3](vwap)),,3,8,0.908455592916018,0.5,-0.035604301403500724
ga_g008_0010,-0.12384895021304561,0.051187374654022955,-2.4195214357084045,-0.1573952381290072,0.09325316339827229,-1.6878273336078942,0.0,"safe_div(ts_mean[3](ts_min[3](vwap)),delay[20](volume))","safe_div(ts_mean[3](ts_min[3](vwap)),delay[20](volume))",6,4,0.9401969641204091,crossover,"safe_div(ts_mean[3](ts_min[3](vwap)),log_abs(delta[10](low)))|delay[20](volume)",,8,8,0.8965958183700288,1.0,-0.04668736410117752
ga_g008_0070,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,"safe_div(low,1)","safe_div(low,1)",3,2,0.9979032132142179,random_inject,,,8,8,0.8870913085937675,0.5,-0.03484343667061848
ga_g008_0014,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,open,open,1,1,0.9979032132142179,random_init,,,0,8,0.8808838225337148,0.5,-0.03412999309410818
ga_g008_0020,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,8,0.8629459273733469,0.5,-0.03344351589410963
ga_g008_0078,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,8,0.8607713126297869,0.5,-0.03333910643683144
ga_g008_0053,0.10622157155879695,0.08153633926088871,1.302751294964615,0.1316674076557013,0.10911739555602201,1.2066582691492291,0.8108108108108109,delay[20](volume),delay[20](volume),2,2,0.942913864444965,random_inject,,,1,8,0.8603123203876633,1.0,0.03983618011380072
ga_g008_0028,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,8,0.8425926481169533,0.5,-0.032277947602253984
ga_g008_0046,0.09561558239287658,0.06887644048597656,1.3882189863215157,0.10990019585225091,0.09409117861703088,1.1680180593715992,0.8018018018018018,"covariance[30](volume,rank(vwap))","covariance[30](volume,rank(vwap))",4,3,0.9095303420662272,crossover,"covariance[30](volume,rank(demean(high)))|vwap",,7,8,0.8148814999266961,1.0,0.03651248798076856
ga_g008_0061,0.09363803205468185,0.06245351281262149,1.499323702345181,0.10960509738323376,0.09165159411846026,1.1958886087847909,0.6891891891891891,"covariance[60](volume,rank(demean(high)))","covariance[60](volume,rank(demean(high)))",5,4,0.8194778108653705,mutate,"covariance[30](volume,rank(demean(high)))",covariance,7,8,0.8016961500518176,1.0,0.037340051561302434
ga_g008_0008,0.0957751482472207,0.07281444024526709,1.3153317930428785,0.10655412235974368,0.09537371334107003,1.1172273640923565,0.6621621621621622,"covariance[60](volume,ts_rank[3](log_abs(low)))","covariance[60](volume,ts_rank[3](log_abs(low)))",5,4,0.8135041991501321,mutate,"covariance[30](volume,ts_rank[3](log_abs(low)))",covariance,7,8,0.7649328457118684,1.0,0.03482837634550533
ga_g008_0025,0.10477551945591071,0.07773056867160347,1.3479319815421253,0.108936689532828,0.09354037171499834,1.1645954312084585,0.8018018018018018,"covariance[30](volume,ts_rank[3](log_abs(low)))","covariance[30](volume,ts_rank[3](log_abs(low)))",5,4,0.9034942728722632,crossover,"covariance[30](amount,ts_rank[3](log_abs(low)))|volume",,3,8,0.7644055061766807,0.5,0.03574554102845166
ga_g008_0057,0.08446517881622305,0.06657375593699723,1.268745883830823,0.09240338137079572,0.0938533504561482,0.9845506944791496,0.7927927927927928,"covariance[30](volume,rank(demean(low)))","covariance[30](volume,rank(demean(low)))",5,4,0.9095303420662272,crossover+mutate,"covariance[60](volume,rank(demean(high)))|covariance[30](volume,rank(demean(close)))",covariance,8,8,0.7215555392071423,1.0,0.030802234371223716
ga_g008_0013,0.09538450939533535,0.07106295455980752,1.3422536395536229,0.09147687668092605,0.09318068721815319,0.981714982062343,0.7882882882882883,"rank(covariance[30](close,scale(volume)))","rank(covariance[30](close,scale(volume)))",5,4,0.9095303420662272,crossover,"rank(covariance[30](high,scale(volume)))|close",,4,8,0.6678834695084427,0.5,0.030953871348071288
ga_g008_0015,0.07952283431652725,0.06466285530638648,1.2298070343434573,0.07523915838025541,0.08830606615422394,0.85202706514921,0.7882882882882883,"covariance[20](log_abs(amount),rank(low))","covariance[20](log_abs(amount),rank(low))",5,3,0.9397753761390123,crossover+mutate,"covariance[60](log_abs(amount),rank(low))|covariance[60](log_abs(amount),rank(low))",covariance,2,8,0.6525229406475688,1.0,0.02761888274256584
